BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA1066069	SRR27666508	SAMN39480304	NA	shoot	seedling stage	NA	0mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1066067	SRR27667429	SAMN39480383	NA	shoot	seedling stage	NA	100mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1066067	SRR27669899	SAMN39480383	NA	shoot	seedling stage	NA	100mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1066067	SRR27674295	SAMN39480383	NA	shoot	seedling stage	NA	100mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1066066	SRR27674344	SAMN39480384	NA	shoot	seedling stage	NA	200mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1066066	SRR27674701	SAMN39480384	NA	shoot	seedling stage	NA	200mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1066066	SRR27675000	SAMN39480384	NA	shoot	seedling stage	NA	200mM-NaCl	NA	isolate:not_applicable;cultivar:hydroponic_culture;ecotype:not_collected;age:10_days;dev_stage:Seedling_stage;collection_date:2023-06-23;geo_loc_name:China:Anqing_Anhui;tissue:shoot;biomaterial_provider:Anqing_Normal_University
PRJNA1074412	SRR27907410	SAMN39860194	NA	leaf	NA	NA	ZCJ45-1	NA	isolate:Control_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-05;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_1
PRJNA1074412	SRR27907411	SAMN39860193	NA	leaf	NA	NA	ZCJ168-3	NA	isolate:Normal_plant;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_3
PRJNA1074412	SRR27907412	SAMN39860192	NA	leaf	NA	NA	ZCJ168-2	NA	isolate:Normal_plant;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_2
PRJNA1074412	SRR27907413	SAMN39860191	NA	leaf	NA	NA	ZCJ168-1	NA	isolate:Normal_plant;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_1
PRJNA1074412	SRR27907414	SAMN39860190	NA	leaf	NA	NA	LHJ45-3	NA	isolate:water_logging_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-05;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_3
PRJNA1074412	SRR27907415	SAMN39860189	NA	leaf	NA	NA	LHJ45-2	NA	isolate:water_logging_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-05;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_2
PRJNA1074412	SRR27907416	SAMN39860188	NA	leaf	NA	NA	LHJ45-1	NA	isolate:water_logging_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-05;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_1
PRJNA1074412	SRR27907417	SAMN39860187	NA	leaf	NA	NA	LHJ168-3	NA	isolate:waterlogging;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_3
PRJNA1074412	SRR27907418	SAMN39860202	NA	leaf	NA	NA	ZDJ45-3	NA	isolate:Drought_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_3
PRJNA1074412	SRR27907419	SAMN39860201	NA	leaf	NA	NA	ZDJ45-2	NA	isolate:Drought_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_2
PRJNA1074412	SRR27907420	SAMN39860200	NA	leaf	NA	NA	ZDJ45-1	NA	isolate:Drought_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_1
PRJNA1074412	SRR27907421	SAMN39860199	NA	leaf	NA	NA	ZDJ168-3	NA	isolate:Drought;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_3
PRJNA1074412	SRR27907422	SAMN39860198	NA	leaf	NA	NA	ZDJ168-2	NA	isolate:Drought;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_2
PRJNA1074412	SRR27907423	SAMN39860197	NA	leaf	NA	NA	ZDJ168-1	NA	isolate:Drought;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_1
PRJNA1074412	SRR27907424	SAMN39860196	NA	leaf	NA	NA	ZCJ45-3	NA	isolate:Control_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-05;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_3
PRJNA1074412	SRR27907425	SAMN39860195	NA	leaf	NA	NA	ZCJ45-2	NA	isolate:Control_treatment;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-05;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_2
PRJNA1074412	SRR27907426	SAMN39860186	NA	leaf	NA	NA	LHJ168-2	NA	isolate:waterlogging;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_2
PRJNA1074412	SRR27907427	SAMN39860185	NA	leaf	NA	NA	LHJ168-1	NA	isolate:waterlogging;ecotype:PoaceaeGramineae;age:20d;collection_date:2022-09-10;geo_loc_name:China;tissue:leaves;replicate:replicate_=_biologica_replicate_1
PRJNA1077864	SRR28004264	SAMN39982990	NA	leaf	seedling stage	B304	1_SS-dark	NA	isolate:seedling;cultivar:B304;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=SS-dark_biological_replicate1
PRJNA1077864	SRR28004265	SAMN39982989	NA	leaf	seedling stage	B304	3_SS-light	NA	isolate:seedling;cultivar:B304;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=SS-light_biological_replicate3
PRJNA1077864	SRR28004266	SAMN39982988	NA	leaf	seedling stage	B304	2_SS-light	NA	isolate:seedling;cultivar:B304;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=SS-light_biological_replicate2
PRJNA1077864	SRR28004267	SAMN39982987	NA	leaf	seedling stage	B304	1_SS-light	NA	isolate:seedling;cultivar:B304;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=SS-light_biological_replicate1
PRJNA1077864	SRR28004268	SAMN39982986	NA	leaf	seedling stage	B56	3_LS-dark	NA	isolate:seedling;cultivar:B56;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=LS-dark_biological_replicate3
PRJNA1077864	SRR28004269	SAMN39982985	NA	leaf	seedling stage	B56	2_LS-dark	NA	isolate:seedling;cultivar:B56;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=LS-dark_biological_replicate2
PRJNA1077864	SRR28004270	SAMN39982984	NA	leaf	seedling stage	B56	1_LS-dark	NA	isolate:seedling;cultivar:B56;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=LS-dark_biological_replicate1
PRJNA1077864	SRR28004271	SAMN39982983	NA	leaf	seedling stage	B56	3_LS-light	NA	isolate:seedling;cultivar:B56;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=LS-light_biological_replicate3
PRJNA1077864	SRR28004272	SAMN39982992	NA	leaf	seedling stage	B304	3_SS-dark	NA	isolate:seedling;cultivar:B304;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=SS-dark_biological_replicate3
PRJNA1077864	SRR28004273	SAMN39982991	NA	leaf	seedling stage	B304	2_SS-dark	NA	isolate:seedling;cultivar:B304;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=SS-dark_biological_replicate2
PRJNA1077864	SRR28004274	SAMN39982982	NA	leaf	seedling stage	B56	2_LS-light	NA	isolate:seedling;cultivar:B56;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=LS-light_biological_replicate2
PRJNA1077864	SRR28004275	SAMN39982981	NA	leaf	seedling stage	B56	1_LS-light	NA	isolate:seedling;cultivar:B56;ecotype:not_applicable;age:missing;dev_stage:seedling_stage;collection_date:2022-01-05;geo_loc_name:China;tissue:leaf;replicate:replicate=LS-light_biological_replicate1
PRJNA1077683	SRR28033230	SAMN39979325	NA	NA	NA	Yugu1	F_P7_2	NA	isolate:leaf_P7_G2;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_340_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033231	SAMN39979324	NA	NA	NA	Yugu1	F_P7_1	NA	isolate:leaf_P7_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_330_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033232	SAMN39979323	NA	NA	NA	Yugu1	F_P6_2	NA	isolate:leaf_P6_G2;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_320_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033233	SAMN39979322	NA	NA	NA	Yugu1	F_P6_1	NA	isolate:leaf_P6_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_310_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033235	SAMN39979321	NA	NA	NA	Yugu1	F_P5_2	NA	isolate:leaf_P5_G2;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_300_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033236	SAMN39979320	NA	NA	NA	Yugu1	F_P5_1	NA	isolate:leaf_P5_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_290_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033237	SAMN39979319	NA	NA	NA	Yugu1	F_P4_2	NA	isolate:leaf_P4_G2;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_280_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033238	SAMN39979318	NA	NA	NA	Yugu1	F_P4_1	NA	isolate:leaf_P4_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_270_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033239	SAMN39979317	NA	NA	NA	Yugu1	F_P3_2	NA	isolate:leaf_P3_G2;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_260_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033240	SAMN39979316	NA	NA	NA	Yugu1	F_P3_1	NA	isolate:leaf_P3_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_250_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033241	SAMN39979315	NA	NA	NA	Yugu1	F_P2_2	NA	isolate:leaf_P2_G2;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_240_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033242	SAMN39979314	NA	NA	NA	Yugu1	F_P2_1	NA	isolate:leaf_P2_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_230_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1077683	SRR28033243	SAMN39979313	NA	NA	NA	Yugu1	F_P1_1	NA	isolate:leaf_P1_G1;cultivar:Yugu1;chem_administration:Not_applicable;collection_date:missing;env_broad_scale:Not_applicable;env_local_scale:Not_applicable;env_medium:Not_applicable;food_source:Not_applicable;geo_loc_name:China:_Beijing;host_age:2_weeks_old_seedling;host_common_name:Rice;host_genotype:Wild_type;host_height:About_20_cm;host_length:About_220_cm;host_life_stage:Seedling;host_phenotype:Normal;host_tot_mass:0.01g;isol_growth_condt:PMC10396363;lat_lon:Not_applicable;microbial_biomass:Not_applicable;microbial_biomass_meth:Not_applicable;samp_store_dur:Less_than_2_monthes;samp_store_loc:Beijing_China;sieving:Not_applicable;soil_type:Not_applicable;soil_type_meth:Not_applicable;store_cond:Not_applicable;temp:Not_applicable
PRJNA1083237	SRR28208322	SAMN40241828	NA	leaf	seedling stage	Yugu 28 and Qiye Huang	RIL_populations	NA	isolate:its_parental_lines_Yugu_28__a_low_N-tolerant_variety__and_Qiye_Huang__a_low_N-sensitive_variety;cultivar:Yugu_28_and_Qiye_Huang;ecotype:tolerance_to_low_nitrogen_stress;age:F7__cross_of_Yugu28_and_Qiye_huang;dev_stage:seedling_stage;collection_date:2022-08-16;geo_loc_name:China:_Zhengzhou_city;tissue:leaf
PRJNA1083237	SRR28208323	SAMN40241828	NA	leaf	seedling stage	Yugu 28 and Qiye Huang	RIL_populations	NA	isolate:its_parental_lines_Yugu_28__a_low_N-tolerant_variety__and_Qiye_Huang__a_low_N-sensitive_variety;cultivar:Yugu_28_and_Qiye_Huang;ecotype:tolerance_to_low_nitrogen_stress;age:F7__cross_of_Yugu28_and_Qiye_huang;dev_stage:seedling_stage;collection_date:2022-08-16;geo_loc_name:China:_Zhengzhou_city;tissue:leaf
PRJNA1083237	SRR28208324	SAMN40241828	NA	leaf	seedling stage	Yugu 28 and Qiye Huang	RIL_populations	NA	isolate:its_parental_lines_Yugu_28__a_low_N-tolerant_variety__and_Qiye_Huang__a_low_N-sensitive_variety;cultivar:Yugu_28_and_Qiye_Huang;ecotype:tolerance_to_low_nitrogen_stress;age:F7__cross_of_Yugu28_and_Qiye_huang;dev_stage:seedling_stage;collection_date:2022-08-16;geo_loc_name:China:_Zhengzhou_city;tissue:leaf
PRJNA1083237	SRR28208325	SAMN40241828	NA	leaf	seedling stage	Yugu 28 and Qiye Huang	RIL_populations	NA	isolate:its_parental_lines_Yugu_28__a_low_N-tolerant_variety__and_Qiye_Huang__a_low_N-sensitive_variety;cultivar:Yugu_28_and_Qiye_Huang;ecotype:tolerance_to_low_nitrogen_stress;age:F7__cross_of_Yugu28_and_Qiye_huang;dev_stage:seedling_stage;collection_date:2022-08-16;geo_loc_name:China:_Zhengzhou_city;tissue:leaf
PRJNA1083237	SRR28208326	SAMN40241828	NA	leaf	seedling stage	Yugu 28 and Qiye Huang	RIL_populations	NA	isolate:its_parental_lines_Yugu_28__a_low_N-tolerant_variety__and_Qiye_Huang__a_low_N-sensitive_variety;cultivar:Yugu_28_and_Qiye_Huang;ecotype:tolerance_to_low_nitrogen_stress;age:F7__cross_of_Yugu28_and_Qiye_huang;dev_stage:seedling_stage;collection_date:2022-08-16;geo_loc_name:China:_Zhengzhou_city;tissue:leaf
PRJNA1083237	SRR28208327	SAMN40241828	NA	leaf	seedling stage	Yugu 28 and Qiye Huang	RIL_populations	NA	isolate:its_parental_lines_Yugu_28__a_low_N-tolerant_variety__and_Qiye_Huang__a_low_N-sensitive_variety;cultivar:Yugu_28_and_Qiye_Huang;ecotype:tolerance_to_low_nitrogen_stress;age:F7__cross_of_Yugu28_and_Qiye_huang;dev_stage:seedling_stage;collection_date:2022-08-16;geo_loc_name:China:_Zhengzhou_city;tissue:leaf
PRJNA1100772	SRR28718316	SAMN40979826	NA	penultimate internode	jointing stage	Jingu21	PH10	NA	isolate:not_collected;cultivar:Jingu21;ecotype:not_collected;age:not_collected;dev_stage:jointing2;collection_date:2023-06-28;geo_loc_name:China:Changzhi;tissue:penultimate_internode10;replicate:replicate_=_biological_replicate1
PRJNA1100772	SRR28718317	SAMN40979825	NA	internode below panicle	harvest stage	Aininghuang	PH9	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:harvest1;collection_date:2023-08-23;geo_loc_name:China:Changzhi;tissue:internode_below_the_panicle9;replicate:replicate_=_biological_replicate3
PRJNA1100772	SRR28718318	SAMN40979824	NA	internode below panicle	harvest stage	Aininghuang	PH8	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:harvest1;collection_date:2023-08-23;geo_loc_name:China:Changzhi;tissue:internode_below_the_panicle8;replicate:replicate_=_biological_replicate2
PRJNA1100772	SRR28718319	SAMN40979823	NA	internode below panicle	harvest stage	Aininghuang	PH7	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:harvest1;collection_date:2023-08-23;geo_loc_name:China:Changzhi;tissue:internode_below_the_panicle7;replicate:replicate_=_biological_replicate1
PRJNA1100772	SRR28718320	SAMN40979822	NA	penultimate internode	heading stage	Aininghuang	PH6	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:heading1;collection_date:2023-07-28;geo_loc_name:China:Changzhi;tissue:penultimate_internode6;replicate:replicate_=_biological_replicate3
PRJNA1100772	SRR28718321	SAMN40979821	NA	penultimate internode	heading stage	Aininghuang	PH5	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:heading1;collection_date:2023-07-28;geo_loc_name:China:Changzhi;tissue:penultimate_internode5;replicate:replicate_=_biological_replicate2
PRJNA1100772	SRR28718322	SAMN40979820	NA	penultimate internode	heading stage	Aininghuang	PH4	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:heading1;collection_date:2023-07-28;geo_loc_name:China:Changzhi;tissue:penultimate_internode4;replicate:replicate_=_biological_replicate1
PRJNA1100772	SRR28718323	SAMN40979819	NA	penultimate internode	jointing stage	Aininghuang	PH3	NA	isolate:not_collected;cultivar:Aininghuang;ecotype:not_collected;age:not_collected;dev_stage:jointing1;collection_date:2023-06-28;geo_loc_name:China:Changzhi;tissue:penultimate_internode3;replicate:replicate_=_biological_replicate3
PRJNA1100772	SRR28718324	SAMN40979834	NA	internode below panicle	harvest stage	Jingu21	PH18	NA	isolate:not_collected;cultivar:Jingu21;ecotype:not_collected;age:not_collected;dev_stage:harvest2;collection_date:2023-08-23;geo_loc_name:China:Changzhi;tissue:internode_below_the_panicle18;replicate:replicate_=_biological_replicate3
PRJNA1100772	SRR28718325	SAMN40979833	NA	internode below panicle	harvest stage	Jingu21	PH17	NA	isolate:not_collected;cultivar:Jingu21;ecotype:not_collected;age:not_collected;dev_stage:harvest2;collection_date:2023-08-23;geo_loc_name:China:Changzhi;tissue:internode_below_the_panicle17;replicate:replicate_=_biological_replicate2
PRJNA1100772	SRR28718326	SAMN40979832	NA	internode below panicle	harvest stage	Jingu21	PH16	NA	isolate:not_collected;cultivar:Jingu21;ecotype:not_collected;age:not_collected;dev_stage:harvest2;collection_date:2023-08-23;geo_loc_name:China:Changzhi;tissue:internode_below_the_panicle16;replicate:replicate_=_biological_replicate1
