BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA847741	SRR22936344	SAMN13926138	NA	leaf	seedling stage	NA	BC498	NA	isolate:498; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936345	SAMN13926134	NA	leaf	seedling stage	NA	BC494	NA	isolate:494; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936346	SAMN13926117	NA	leaf	seedling stage	NA	BC477	NA	isolate:477; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936347	SAMN13926115	NA	leaf	seedling stage	NA	BC475	NA	isolate:475; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936348	SAMN13926074	NA	leaf	seedling stage	NA	BC434	NA	isolate:434; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936349	SAMN13926066	NA	leaf	seedling stage	NA	BC426	NA	isolate:426; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936350	SAMN13926138	NA	leaf	seedling stage	NA	BC498	NA	isolate:498; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936351	SAMN13926134	NA	leaf	seedling stage	NA	BC494	NA	isolate:494; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936352	SAMN13926117	NA	leaf	seedling stage	NA	BC477	NA	isolate:477; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936353	SAMN13926115	NA	leaf	seedling stage	NA	BC475	NA	isolate:475; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936354	SAMN13926074	NA	leaf	seedling stage	NA	BC434	NA	isolate:434; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936355	SAMN13926066	NA	leaf	seedling stage	NA	BC426	NA	isolate:426; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936356	SAMN13926058	NA	leaf	seedling stage	NA	BC418	NA	isolate:418; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936357	SAMN13926058	NA	leaf	seedling stage	NA	BC418	NA	isolate:418; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936358	SAMN13926047	NA	leaf	seedling stage	NA	BC407	NA	isolate:407; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936359	SAMN13926044	NA	leaf	seedling stage	NA	BC404	NA	isolate:404; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936360	SAMN13926138	NA	leaf	seedling stage	NA	BC498	NA	isolate:498; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936361	SAMN13926134	NA	leaf	seedling stage	NA	BC494	NA	isolate:494; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936362	SAMN13926117	NA	leaf	seedling stage	NA	BC477	NA	isolate:477; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936363	SAMN13926115	NA	leaf	seedling stage	NA	BC475	NA	isolate:475; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936364	SAMN13926074	NA	leaf	seedling stage	NA	BC434	NA	isolate:434; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936365	SAMN13926066	NA	leaf	seedling stage	NA	BC426	NA	isolate:426; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936366	SAMN13926058	NA	leaf	seedling stage	NA	BC418	NA	isolate:418; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936367	SAMN13926047	NA	leaf	seedling stage	NA	BC407	NA	isolate:407; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936368	SAMN13926047	NA	leaf	seedling stage	NA	BC407	NA	isolate:407; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR22936369	SAMN13926044	NA	leaf	seedling stage	NA	BC404	NA	isolate:404; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA977238	SRR24757962	SAMN35522113	NA	NA	NA	IIMR-163	Panicle3	35	isolate:Panicle Stage 3; cultivar:IIMR-163; ecotype:NA; chem administration:Nil; collection date:2020-04-03; env broad scale:Rainfed; env local scale:Tropical; env medium:sandy; food source:NA; geo loc name:India: Hyderabad; host age:NA; host common name:NA; host genotype:NA; host height:NA; host length:NA; host life stage:NA; host phenotype:NA; host tot mass:NA; isol growth condt:NA; lat lon:17.385 N 78.4867 E; microbial biomass:NA; microbial biomass meth:NA; samp store dur:NA; samp store loc:NA; sieving:NA; soil type:Sandy; soil type meth:Sandy; store cond:Sandy; temp:35-38
PRJNA977238	SRR24757963	SAMN35522112	NA	NA	NA	IIMR-163	Panicle2	35	isolate:Panicle Stage 2; cultivar:IIMR-163; ecotype:NA; chem administration:Nil; collection date:2020-04-03; env broad scale:Rainfed; env local scale:Tropical; env medium:sandy; food source:NA; geo loc name:India: Hyderabad; host age:NA; host common name:NA; host genotype:NA; host height:NA; host length:NA; host life stage:NA; host phenotype:NA; host tot mass:NA; isol growth condt:NA; lat lon:17.385 N 78.4867 E; microbial biomass:NA; microbial biomass meth:NA; samp store dur:NA; samp store loc:NA; sieving:NA; soil type:Sandy; soil type meth:Sandy; store cond:Sandy; temp:35-38
PRJNA977238	SRR24757964	SAMN35522111	NA	NA	NA	IIMR-163	Panicle1	35	isolate:Panicle Stage 1; cultivar:IIMR-163; ecotype:NA; chem administration:Nil; collection date:2020-04-03; env broad scale:Rainfed; env local scale:Tropical; env medium:sandy; food source:NA; geo loc name:India: Hyderabad; host age:NA; host common name:NA; host genotype:NA; host height:NA; host length:NA; host life stage:NA; host phenotype:NA; host tot mass:NA; isol growth condt:NA; lat lon:17.385 N 78.4867 E; microbial biomass:NA; microbial biomass meth:NA; samp store dur:NA; samp store loc:NA; sieving:NA; soil type:Sandy; soil type meth:Sandy; store cond:Sandy; temp:35-38
PRJNA977238	SRR24757965	SAMN35522110	NA	NA	NA	IIMR-163	Leaf3	35	isolate:Leaf Stage 3; cultivar:IIMR-163; ecotype:NA; chem administration:Nil; collection date:2020-04-03; env broad scale:Rainfed; env local scale:Tropical; env medium:sandy; food source:NA; geo loc name:India: Hyderabad; host age:NA; host common name:NA; host genotype:NA; host height:NA; host length:NA; host life stage:NA; host phenotype:NA; host tot mass:NA; isol growth condt:NA; lat lon:17.385 N 78.4867 E; microbial biomass:NA; microbial biomass meth:NA; samp store dur:NA; samp store loc:NA; sieving:NA; soil type:Sandy; soil type meth:Sandy; store cond:Sandy; temp:35-38
PRJNA977238	SRR24757966	SAMN35522109	NA	NA	NA	IIMR-163	Leaf2	35	isolate:Leaf Stage 2; cultivar:IIMR-163; ecotype:NA; chem administration:Nil; collection date:2020-04-03; env broad scale:Rainfed; env local scale:Tropical; env medium:sandy; food source:NA; geo loc name:India: Hyderabad; host age:NA; host common name:NA; host genotype:NA; host height:NA; host length:NA; host life stage:NA; host phenotype:NA; host tot mass:NA; isol growth condt:NA; lat lon:17.385 N 78.4867 E; microbial biomass:NA; microbial biomass meth:NA; samp store dur:NA; samp store loc:NA; sieving:NA; soil type:Sandy; soil type meth:Sandy; store cond:Sandy; temp:35-38
PRJNA977238	SRR24757967	SAMN35522108	NA	NA	NA	IIMR-163	Leaf1	35	isolate:Leaf Stage 1; cultivar:IIMR-163; ecotype:NA; chem administration:Nil; collection date:2020-04-03; env broad scale:Rainfed; env local scale:Tropical; env medium:sandy; food source:NA; geo loc name:India: Hyderabad; host age:NA; host common name:NA; host genotype:NA; host height:NA; host length:NA; host life stage:NA; host phenotype:NA; host tot mass:NA; isol growth condt:NA; lat lon:17.385 N 78.4867 E; microbial biomass:NA; microbial biomass meth:NA; samp store dur:NA; samp store loc:NA; sieving:NA; soil type:Sandy; soil type meth:Sandy; store cond:Sandy; temp:35-38
PRJNA993302	SRR25235727	SAMN36398128	NA	leaf	seedling stage	Shanmi 1	8x_3	NA	isolate:broomcorn millet; cultivar:Shanmi 1; ecotype:octaploid; age:45 d; dev stage:seedling stage; collection date:2022; geo loc name:China: Yangling; tissue:leaf; replicate:Biological repeat 3
PRJNA993302	SRR25235728	SAMN36398127	NA	leaf	seedling stage	Shanmi 1	8x_2	NA	isolate:broomcorn millet; cultivar:Shanmi 1; ecotype:octaploid; age:45 d; dev stage:seedling stage; collection date:2022; geo loc name:China: Yangling; tissue:leaf; replicate:Biological repeat 2
PRJNA993302	SRR25235729	SAMN36398126	NA	leaf	seedling stage	Shanmi 1	8x_1	NA	isolate:broomcorn millet; cultivar:Shanmi 1; ecotype:octaploid; age:45 d; dev stage:seedling stage; collection date:2022; geo loc name:China: Yangling; tissue:leaf; replicate:Biological repeat 1
PRJNA993302	SRR25235730	SAMN36398125	NA	leaf	seedling stage	Shanmi 1	4x_3	NA	isolate:broomcorn millet; cultivar:Shanmi 1; ecotype:tetraploid; age:45 d; dev stage:seedling stage; collection date:2022; geo loc name:China: Yangling; tissue:leaf; replicate:Biological repeat 3
PRJNA993302	SRR25235731	SAMN36398124	NA	leaf	seedling stage	Shanmi 1	4x_2	NA	isolate:broomcorn millet; cultivar:Shanmi 1; ecotype:tetraploid; age:45 d; dev stage:seedling stage; collection date:2022; geo loc name:China: Yangling; tissue:leaf; replicate:Biological repeat 2
PRJNA993302	SRR25235732	SAMN36398123	NA	leaf	seedling stage	Shanmi 1	4x_1	NA	isolate:broomcorn millet; cultivar:Shanmi 1; ecotype:tetraploid; age:45 d; dev stage:seedling stage; collection date:2022; geo loc name:China: Yangling; tissue:leaf; replicate:Biological repeat 1
PRJNA1059665	SRR27463911	SAMN39214993	NA	root	filling stage	AJ8	AJ08-3A.9094	NA	cultivar:AJ8; dev stage:fillling; collection date:2023-07-14; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:root
PRJNA1059665	SRR27463912	SAMN39214994	NA	tassel	filling stage	AJ8	AJ08-4A.9095	NA	cultivar:AJ8; dev stage:fillling; collection date:2023-07-14; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:tassel
PRJNA1059665	SRR27463914	SAMN39214981	NA	stem	jointing stage	AJ8	AJ08-2A.9082	NA	cultivar:AJ8; dev stage:jointing; collection date:2023-06-19; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:stem
PRJNA1059665	SRR27463915	SAMN39214982	NA	root	jointing stage	AJ8	AJ08-3A.9083	NA	cultivar:AJ8; dev stage:jointing; collection date:2023-06-19; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:root
PRJNA1059665	SRR27463916	SAMN39214983	NA	leaf	booting stage	AJ8	AJ08-1A.9084	NA	cultivar:AJ8; dev stage:booting; collection date:2023-06-30; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:leaf
PRJNA1059665	SRR27463917	SAMN39214984	NA	stem	booting stage	AJ8	AJ08-2A.9085	NA	cultivar:AJ8; dev stage:booting; collection date:2023-06-30; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:stem
PRJNA1059665	SRR27463918	SAMN39214985	NA	root	booting stage	AJ8	AJ08-3A.9086	NA	cultivar:AJ8; dev stage:booting; collection date:2023-06-30; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:root
PRJNA1059665	SRR27463919	SAMN39214986	NA	tassel	booting stage	AJ8	AJ08-4A.9087	NA	cultivar:AJ8; dev stage:booting; collection date:2023-06-30; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:tassel
PRJNA1059665	SRR27463920	SAMN39214987	NA	leaf	heading stage	AJ8	AJ08-1A.9088	NA	cultivar:AJ8; dev stage:heading; collection date:2023-07-05; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:leaf
PRJNA1059665	SRR27463921	SAMN39214988	NA	stem	heading stage	AJ8	AJ08-2A.9089	NA	cultivar:AJ8; dev stage:heading; collection date:2023-07-05; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:stem
PRJNA1059665	SRR27463922	SAMN39214990	NA	tassel	heading stage	AJ8	AJ08-4A.9091	NA	cultivar:AJ8; dev stage:heading; collection date:2023-07-05; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:tassel
PRJNA1059665	SRR27463923	SAMN39214989	NA	root	heading stage	AJ8	AJ08-3A.9090	NA	cultivar:AJ8; dev stage:heading; collection date:2023-07-05; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:root
PRJNA1059665	SRR27463925	SAMN39214991	NA	leaf	filling stage	AJ8	AJ08-1A.9092	NA	cultivar:AJ8; dev stage:fillling; collection date:2023-07-14; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:leaf
PRJNA1059665	SRR27463926	SAMN39214992	NA	stem	filling stage	AJ8	AJ08-2A.9093	NA	cultivar:AJ8; dev stage:fillling; collection date:2023-07-14; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:stem
PRJNA1059665	SRR27463927	SAMN39214974	NA	leaf	seedling stage	AJ8	AJ08-1A.9075	NA	cultivar:AJ8; dev stage:seedling; collection date:2023-05-29; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:leaf
PRJNA1059665	SRR27463928	SAMN39214975	NA	stem	seedling stage	AJ8	AJ08-2A.9076	NA	cultivar:AJ8; dev stage:seedling; collection date:2023-05-29; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:stem
PRJNA1059665	SRR27463929	SAMN39214976	NA	root	seedling stage	AJ8	AJ08-3A.9077	NA	cultivar:AJ8; dev stage:seedling; collection date:2023-05-29; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:root
PRJNA1059665	SRR27463930	SAMN39214977	NA	leaf	tillering stage	AJ8	AJ08-1A.9078	NA	cultivar:AJ8; dev stage:tillering; collection date:2023-06-09; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:leaf
PRJNA1059665	SRR27463931	SAMN39214978	NA	stem	tillering stage	AJ8	AJ08-2A.9079	NA	cultivar:AJ8; dev stage:tillering; collection date:2023-06-09; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:stem
PRJNA1059665	SRR27463932	SAMN39214979	NA	root	tillering stage	AJ8	AJ08-3A.9080	NA	cultivar:AJ8; dev stage:tillering; collection date:2023-06-09; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:root
PRJNA1059665	SRR27463933	SAMN39214980	NA	leaf	jointing stage	AJ8	AJ08-1A.9081	NA	cultivar:AJ8; dev stage:jointing; collection date:2023-06-19; geo loc name:China: Taiyuan City  Shanxi Province  field; tissue:leaf
PRJNA1064651	SRR27546850	SAMN39437292	NA	cluster leaf	seedling stage	NF5	IL3raw	NA	isolate:flag leaf; cultivar:NF5; ecotype:missing; age:20 d; dev stage:seedling; collection date:2021-06-20; geo loc name:missing; tissue:cluster leaf; tpm:6
PRJNA1064651	SRR27546851	SAMN39437291	NA	cluster leaf	seedling stage	NF5	IL2raw	NA	isolate:flag leaf; cultivar:NF5; ecotype:missing; age:20 d; dev stage:seedling; collection date:2021-06-20; geo loc name:missing; tissue:cluster leaf; tpm:5
PRJNA1064651	SRR27546852	SAMN39437290	NA	cluster leaf	seedling stage	NF5	IL1raw	NA	isolate:flag leaf; cultivar:NF5; ecotype:missing; age:20 d; dev stage:seedling; collection date:2021-06-20; geo loc name:missing; tissue:cluster leaf; tpm:4
PRJNA1064651	SRR27546853	SAMN39437289	NA	flag leaf	seedling stage	NF5	HL3raw	NA	isolate:flag leaf; cultivar:NF5; ecotype:missing; age:20 d; dev stage:seedling; collection date:2021-06-20; geo loc name:missing; tissue:flag leaf; tpm:3
PRJNA1064651	SRR27546854	SAMN39437288	NA	flag leaf	seedling stage	NF5	HL2raw	NA	isolate:flag leaf; cultivar:NF5; ecotype:missing; age:20 d; dev stage:seedling; collection date:2021-06-20; geo loc name:missing; tissue:flag leaf; tpm:2
PRJNA1064651	SRR27546855	SAMN39437287	NA	flag leaf	seedling stage	NF5	HL1raw	NA	isolate:flag leaf; cultivar:NF5; ecotype:missing; age:20 d; dev stage:seedling; collection date:2021-06-20; geo loc name:missing; tissue:flag leaf; tpm:1
PRJNA1141739	SRR30246924	SAMN43076416	NA	mixed	filling stage	NA	WNX24F1	NA	isolate:WNX24F1; ecotype:wild types; dev stage:filling; collection date:2020-11-16; geo loc name:China:Ningxia; tissue:mixture of roots  stems  leaves  and seeds
PRJNA1141739	SRR30246925	SAMN43076415	NA	mixed	seedling stage	NA	WNX24S3	NA	isolate:WNX24S3; ecotype:wild types; dev stage:seedling; collection date:2020-11-16; geo loc name:China:Ningxia; tissue:mixture of roots  stems  leaves  and seeds
PRJNA1141739	SRR30246926	SAMN43076414	NA	mixed	seedling stage	NA	WNX24S2	NA	isolate:WNX24S2; ecotype:wild types; dev stage:seedling; collection date:2020-11-16; geo loc name:China:Ningxia; tissue:mixture of roots  stems  leaves  and seeds
PRJNA1141739	SRR30246927	SAMN43076413	NA	mixed	seedling stage	NA	WNX24S1	NA	isolate:WNX24S1; ecotype:wild types; dev stage:seedling; collection date:2020-11-16; geo loc name:China:Ningxia; tissue:mixture of roots  stems  leaves  and seeds
PRJNA1141739	SRR30246928	SAMN43076412	NA	mixed	filling stage	NA	WNM8F3	NA	isolate:WNM8F3; ecotype:wild types; dev stage:filling; collection date:2020-11-16; geo loc name:China:Neimenggu; tissue:mixture of roots  stems  leaves  and seeds
